temperature,humidity,humidity_change,temperature_change,elapsed_time,label
31.61,78.86,0.03,-0.044,57,0
31.57,78.78,-0.087,-0.04,58,0
31.59,78.83,0.049,0.02,59,0
31.55,78.87,0.043,-0.04,60,0
31.53,78.8,-0.069,-0.016,61,0
31.5,78.8,0.003,-0.033,62,0
31.47,78.74,-0.067,-0.028,63,0
31.46,78.76,0.025,-0.012,64,0
31.43,78.72,-0.04,-0.026,65,0
31.42,78.76,0.043,-0.01,66,0
31.4,78.81,0.051,-0.02,67,0
31.44,78.9,0.084,0.042,68,0
31.42,78.84,-0.061,-0.028,69,0
31.41,78.75,-0.085,-0.004,70,0
31.44,78.84,0.09,0.025,71,0
31.39,78.88,0.04,-0.043,72,0
31.4,78.76,-0.125,0.007,73,0
31.4,78.82,0.062,-0.001,74,0
31.43,78.65,-0.169,0.028,75,0
31.4,78.71,0.055,-0.028,76,0
31.37,78.73,0.029,-0.029,77,0
31.33,78.81,0.072,-0.042,78,0
31.37,78.74,-0.069,0.038,79,0
31.36,78.6,-0.133,-0.012,80,0
31.3,78.51,-0.095,-0.054,81,0
31.3,78.33,-0.184,-0.006,82,0
31.34,78.2,-0.129,0.043,83,0
31.28,78.11,-0.088,-0.054,84,0
31.31,78.19,0.079,0.027,85,0
31.33,78.18,-0.005,0.023,86,0
31.31,78.02,-0.159,-0.028,87,0
31.32,78.07,0.049,0.013,88,0
31.33,77.91,-0.158,0.014,89,0
31.28,77.85,-0.065,-0.056,90,0
31.25,77.67,-0.176,-0.031,91,0
31.24,77.72,0.051,-0.002,92,0
31.24,77.74,0.018,-0.004,93,0
31.21,77.58,-0.167,-0.028,94,0
31.16,77.47,-0.11,-0.052,95,0
31.18,77.39,-0.074,0.023,96,0
31.14,77.33,-0.063,-0.046,97,0
31.14,77.4,0.072,0.003,98,0
31.14,77.21,-0.195,-0.005,99,0
31.09,77.08,-0.127,-0.042,100,0
31.1,77.01,-0.071,0.005,101,0
31.08,76.88,-0.128,-0.015,102,0
31.03,76.88,-0.001,-0.048,103,0
30.99,76.97,0.092,-0.05,104,0
30.98,76.93,-0.042,-0.006,105,0
30.98,77.02,0.097,-0.001,106,0
30.97,76.94,-0.083,-0.01,107,0
31.01,76.93,-0.009,0.041,108,0
30.95,76.81,-0.124,-0.055,109,0
30.93,76.85,0.037,-0.022,110,0
30.94,76.87,0.02,0.006,111,0
30.96,76.9,0.031,0.017,112,0
30.9,76.8,-0.1,-0.052,113,0
30.93,76.76,-0.036,0.025,114,0
30.95,76.61,-0.147,0.021,115,0
30.96,76.55,-0.061,0.013,116,0
30.99,76.54,-0.01,0.025,117,0
31.01,76.36,-0.181,0.021,118,0
30.98,76.3,-0.063,-0.027,119,0
30.94,76.11,-0.187,-0.037,120,0
30.98,75.92,-0.187,0.037,121,0
31.02,75.88,-0.045,0.042,122,0
30.99,75.84,-0.037,-0.031,123,0
30.95,75.87,0.026,-0.038,124,0
30.98,75.77,-0.093,0.021,125,0
30.95,75.83,0.06,-0.023,126,0
30.93,75.67,-0.163,-0.02,127,0
30.95,75.74,0.067,0.018,128,0
30.93,75.81,0.068,-0.018,129,0
30.92,75.9,0.092,-0.007,130,0
30.96,75.85,-0.051,0.036,131,0
30.98,75.8,-0.044,0.023,132,0
30.94,75.82,0.018,-0.049,133,0
30.96,75.8,-0.019,0.026,134,0
30.94,75.77,-0.036,-0.025,135,0
30.95,75.59,-0.176,0.009,136,0
30.95,75.48,-0.108,0.004,137,0
30.96,75.41,-0.072,0.012,138,0
30.91,75.32,-0.095,-0.052,139,0
30.89,75.38,0.061,-0.021,140,0
30.86,75.48,0.099,-0.029,141,0
30.9,75.57,0.094,0.038,142,0
30.9,75.39,-0.177,0.007,143,0
30.93,75.3,-0.091,0.023,144,0
30.97,75.31,0.004,0.039,145,0
30.97,75.15,-0.157,0.004,146,0
30.92,75.18,0.034,-0.053,147,0
30.94,75.0,-0.18,0.021,148,0
30.92,74.91,-0.09,-0.018,149,0
30.92,74.88,-0.03,0.004,150,0
30.96,74.89,0.004,0.038,151,0
30.98,74.8,-0.088,0.02,152,0
30.98,74.77,-0.028,-0.004,153,0
30.99,74.69,-0.081,0.008,154,0
30.94,74.57,-0.125,-0.045,155,0
30.93,74.59,0.021,-0.007,156,0
30.93,74.5,-0.084,-0.0,157,0
30.9,74.38,-0.121,-0.031,158,0
30.95,74.31,-0.066,0.043,159,0
30.98,74.2,-0.114,0.035,160,0
30.94,74.15,-0.053,-0.044,161,0
30.93,74.2,0.056,-0.011,162,0
30.91,74.27,0.07,-0.012,163,0
30.93,74.1,-0.174,0.012,164,0
30.9,74.15,0.054,-0.025,165,0
30.85,74.06,-0.096,-0.05,166,0
30.88,74.02,-0.037,0.032,167,0
30.9,74.08,0.055,0.015,168,0
30.9,74.15,0.078,0.007,169,0
30.9,74.19,0.038,-0.006,170,0
30.86,74.03,-0.164,-0.037,171,0
30.88,73.87,-0.158,0.022,172,0
30.88,73.68,-0.192,-0.001,173,0
30.91,73.59,-0.089,0.024,174,0
30.91,73.55,-0.034,0.005,175,0
30.89,73.38,-0.174,-0.026,176,0
30.9,73.48,0.1,0.015,177,0
30.92,73.44,-0.042,0.02,178,0
30.87,73.48,0.047,-0.049,179,0
30.88,73.58,0.092,0.008,180,0
30.89,73.51,-0.065,0.011,181,0
30.92,73.41,-0.097,0.031,182,0
30.93,73.45,0.034,0.007,183,0
30.97,73.3,-0.145,0.04,184,0
31.0,73.23,-0.07,0.034,185,0
30.96,73.05,-0.183,-0.044,186,0
30.92,72.9,-0.154,-0.04,187,0
30.93,72.79,-0.103,0.014,188,0
30.97,72.7,-0.096,0.037,189,0
31.0,72.76,0.068,0.028,190,0
31.01,72.64,-0.125,0.007,191,0
30.96,72.61,-0.035,-0.044,192,0
30.96,72.5,-0.109,-0.003,193,0
30.92,72.45,-0.049,-0.04,194,0
30.88,72.53,0.082,-0.041,195,0
30.89,72.53,-0.002,0.015,196,0
30.92,72.51,-0.018,0.028,197,0
30.95,72.48,-0.031,0.026,198,0
30.89,72.29,-0.191,-0.052,199,0
30.9,72.28,-0.008,0.001,200,0
30.92,72.27,-0.005,0.02,201,0
30.92,72.2,-0.075,0.007,202,0
30.93,72.15,-0.051,0.006,203,0
30.97,72.04,-0.113,0.039,204,0
30.99,71.98,-0.055,0.024,205,0
30.97,71.99,0.006,-0.027,206,0
30.91,71.81,-0.178,-0.051,207,0
30.91,71.74,-0.068,-0.008,208,0
30.91,71.6,-0.139,0.004,209,0
30.93,71.49,-0.106,0.015,210,0
30.95,71.51,0.02,0.029,211,0
30.91,71.61,0.093,-0.044,212,0
30.91,71.52,-0.089,-0.0,213,0
30.9,71.41,-0.104,-0.01,214,0
30.87,71.29,-0.12,-0.032,215,0
30.84,71.12,-0.171,-0.028,216,0
30.85,71.04,-0.085,0.005,217,0
30.88,70.91,-0.126,0.03,218,0
30.85,70.76,-0.152,-0.024,219,0
30.83,70.73,-0.027,-0.025,220,0
30.82,70.76,0.029,-0.007,221,0
30.81,70.72,-0.046,-0.007,222,0
30.76,70.61,-0.107,-0.054,223,0
30.75,70.69,0.084,-0.006,224,0
30.72,70.78,0.09,-0.035,225,0
30.67,70.69,-0.094,-0.052,226,0
30.7,70.64,-0.052,0.032,227,0
30.69,70.63,-0.004,-0.01,228,0
30.72,70.6,-0.039,0.028,229,0
30.75,70.53,-0.071,0.032,230,0
30.77,70.54,0.018,0.02,231,0
30.75,70.45,-0.09,-0.017,232,0
30.71,70.42,-0.029,-0.037,233,0
30.66,70.39,-0.034,-0.049,234,0
30.68,70.34,-0.049,0.02,235,0
30.73,70.23,-0.116,0.042,236,0
30.68,70.23,0.004,-0.045,237,0
30.66,70.32,0.093,-0.017,238,0
30.64,70.36,0.038,-0.023,239,0
30.66,70.44,0.082,0.019,240,0
30.66,70.3,-0.14,-0.006,241,0
30.6,70.25,-0.05,-0.052,242,0
30.58,70.09,-0.159,-0.023,243,0
30.57,70.04,-0.058,-0.011,244,0
30.56,70.02,-0.018,-0.005,245,0
30.57,69.92,-0.102,0.005,246,0
30.61,69.76,-0.151,0.042,247,0
30.58,69.79,0.022,-0.027,248,0
30.61,69.69,-0.099,0.026,249,0
30.62,69.65,-0.04,0.014,250,0
30.65,69.54,-0.11,0.025,251,0
30.66,69.45,-0.089,0.011,252,0
30.66,69.54,0.094,0.002,253,0
30.68,69.58,0.039,0.016,254,0
30.62,69.59,0.006,-0.054,255,0
30.66,69.53,-0.058,0.04,256,0
30.68,69.56,0.035,0.021,257,0
30.7,69.54,-0.027,0.016,258,0
30.66,69.51,-0.025,-0.04,259,0
30.67,69.5,-0.011,0.005,260,0
30.62,69.55,0.052,-0.042,261,0
30.57,69.56,0.004,-0.053,262,0
30.53,69.64,0.084,-0.046,263,0
30.5,69.45,-0.194,-0.025,264,0
30.51,69.29,-0.155,0.012,265,0
30.53,69.22,-0.077,0.021,266,0
30.56,69.29,0.076,0.031,267,0
30.51,69.31,0.021,-0.05,268,0
30.48,69.16,-0.159,-0.036,269,0
30.49,69.05,-0.102,0.01,270,0
30.46,69.01,-0.042,-0.025,271,0
30.5,68.86,-0.148,0.035,272,0
30.48,68.76,-0.097,-0.021,273,0
30.49,68.8,0.032,0.015,274,0
30.5,68.79,-0.007,0.013,275,0
30.47,68.77,-0.017,-0.037,276,0
30.47,68.65,-0.126,-0.001,277,0
30.51,68.51,-0.133,0.041,278,0
30.48,68.4,-0.111,-0.028,279,0
30.49,68.27,-0.138,0.014,280,0
30.47,68.16,-0.105,-0.022,281,0
30.49,68.24,0.08,0.023,282,0
30.45,68.12,-0.118,-0.044,283,0
30.43,68.13,0.003,-0.019,284,0
30.46,68.22,0.094,0.025,285,0
30.48,68.31,0.086,0.024,286,0
30.45,68.19,-0.113,-0.028,287,0
30.43,68.21,0.014,-0.022,288,0
30.4,68.14,-0.067,-0.031,289,0
30.36,68.08,-0.056,-0.036,290,0
30.4,68.05,-0.038,0.037,291,0
30.36,68.05,0.009,-0.043,292,0
30.36,68.04,-0.015,0.002,293,0
30.37,67.91,-0.127,0.01,294,0
30.37,67.87,-0.041,0.007,295,0
30.36,67.69,-0.184,-0.015,296,0
30.31,67.7,0.015,-0.047,297,0
30.26,67.73,0.031,-0.056,298,0
30.29,67.7,-0.035,0.036,299,0
30.33,67.62,-0.078,0.037,300,0
30.32,67.68,0.064,-0.009,301,0
30.36,67.54,-0.14,0.04,302,0
30.37,67.44,-0.104,0.008,303,0
30.32,67.51,0.072,-0.048,304,0
30.32,67.49,-0.028,-0.003,305,0
30.36,67.5,0.017,0.037,306,0
30.32,67.58,0.074,-0.039,307,0
30.28,67.64,0.065,-0.039,308,0
30.32,67.72,0.076,0.043,309,0
30.31,67.64,-0.081,-0.007,310,0
30.35,67.72,0.081,0.04,311,0
30.38,67.79,0.078,0.031,312,0
30.38,67.6,-0.197,0.0,313,0
30.43,67.43,-0.168,0.042,314,0
30.47,67.32,-0.115,0.042,315,0
30.46,67.28,-0.037,-0.007,316,0
30.49,67.36,0.082,0.028,317,0
30.45,67.3,-0.06,-0.037,318,0
30.41,67.13,-0.166,-0.04,319,0
30.38,67.07,-0.062,-0.031,320,0
30.4,66.93,-0.144,0.017,321,0
30.4,66.96,0.037,0.0,322,0
30.36,66.99,0.027,-0.039,323,0
30.39,67.05,0.057,0.033,324,0
30.39,67.1,0.048,-0.005,325,0
30.4,66.92,-0.174,0.01,326,0
30.35,66.78,-0.145,-0.043,327,0
30.32,66.68,-0.103,-0.032,328,0
30.29,66.55,-0.122,-0.033,329,0
30.33,66.58,0.026,0.039,330,0
30.34,66.47,-0.109,0.016,331,0
30.35,66.27,-0.197,0.009,332,0
30.3,66.28,0.008,-0.05,333,0
30.28,66.12,-0.165,-0.026,334,0
30.27,66.04,-0.078,-0.006,335,0
30.28,66.11,0.069,0.014,336,0
30.24,66.0,-0.107,-0.045,337,0
30.21,66.08,0.075,-0.027,338,0
30.18,66.06,-0.016,-0.035,339,0
30.14,65.9,-0.16,-0.041,340,0
30.14,65.92,0.024,0.004,341,0
30.14,65.85,-0.075,-0.002,342,0
30.13,65.79,-0.059,-0.003,343,0
30.1,65.79,-0.001,-0.035,344,0
30.12,65.66,-0.126,0.019,345,0
30.07,65.73,0.062,-0.048,346,0
30.08,65.66,-0.066,0.014,347,0
30.08,65.48,-0.177,-0.0,348,0
30.08,65.3,-0.181,-0.002,349,0
30.08,65.25,-0.048,0.001,350,0
30.06,65.1,-0.155,-0.024,351,0
30.01,65.05,-0.044,-0.045,352,0
30.02,64.92,-0.138,0.002,353,0
30.01,64.74,-0.173,-0.006,354,0
30.0,64.79,0.043,-0.011,355,0
29.99,64.74,-0.046,-0.011,356,0
29.98,64.56,-0.183,-0.01,357,0
29.99,64.6,0.042,0.016,358,0
30.02,64.52,-0.081,0.025,359,0
30.02,64.54,0.024,0.001,360,0
30.0,64.36,-0.186,-0.022,361,0
30.04,64.18,-0.181,0.043,362,0
29.99,64.26,0.08,-0.05,363,0
29.94,64.34,0.08,-0.053,364,0
29.96,64.26,-0.077,0.02,365,0
30.0,64.29,0.03,0.041,366,0
29.98,64.28,-0.006,-0.015,367,0
29.96,64.38,0.098,-0.018,368,0
30.0,64.44,0.061,0.034,369,0
30.01,64.35,-0.087,0.012,370,0
30.01,64.35,-0.001,-0.003,371,0
29.99,64.35,-0.004,-0.022,372,0
29.98,64.2,-0.146,-0.003,373,0
30.0,64.16,-0.041,0.016,374,0
29.94,64.03,-0.133,-0.056,375,0
29.92,63.83,-0.193,-0.027,376,0
29.91,63.84,0.002,-0.002,377,0
29.94,63.8,-0.04,0.026,378,0
29.92,63.67,-0.126,-0.022,379,0
29.95,63.55,-0.117,0.037,380,0
29.91,63.57,0.018,-0.045,381,0
29.89,63.61,0.043,-0.015,382,0
29.93,63.64,0.03,0.032,383,0
29.89,63.45,-0.195,-0.036,384,0
29.84,63.28,-0.17,-0.053,385,0
29.85,63.26,-0.021,0.014,386,0
29.87,63.07,-0.185,0.017,387,0
29.83,62.99,-0.079,-0.033,388,0
29.86,62.86,-0.135,0.03,389,0
29.86,62.67,-0.183,-0.006,390,0
29.88,62.56,-0.113,0.025,391,0
29.86,62.58,0.019,-0.025,392,0
29.87,62.56,-0.021,0.011,393,0
29.84,62.46,-0.104,-0.026,394,0
29.85,62.3,-0.157,0.009,395,0
29.83,62.17,-0.134,-0.027,396,0
29.86,61.98,-0.182,0.038,397,0
29.9,62.05,0.064,0.035,398,0
29.88,62.04,-0.012,-0.014,399,0
29.92,61.98,-0.051,0.041,400,0
29.94,62.07,0.082,0.01,401,0
29.91,62.1,0.036,-0.025,402,0
29.87,62.03,-0.075,-0.042,403,0
29.89,61.94,-0.087,0.019,404,0
29.92,61.88,-0.058,0.028,405,0
29.93,61.77,-0.11,0.014,406,0
29.96,61.81,0.042,0.035,407,0
30.0,61.78,-0.031,0.04,408,0
29.96,61.75,-0.033,-0.043,409,0
29.93,61.62,-0.127,-0.036,410,0
29.96,61.62,-0.006,0.036,411,0
29.91,61.67,0.054,-0.047,412,0
29.88,61.69,0.017,-0.038,413,0
29.89,61.57,-0.119,0.011,414,0
29.92,61.55,-0.019,0.031,415,0
29.94,61.41,-0.144,0.02,416,0
29.94,61.42,0.017,-0.001,417,0
29.97,61.37,-0.056,0.03,418,0
30.01,61.27,-0.1,0.039,419,0
30.04,61.07,-0.195,0.037,420,0
30.0,61.16,0.089,-0.045,421,0
29.99,61.26,0.1,-0.009,422,0
29.99,61.13,-0.127,0.004,423,0
30.03,61.0,-0.139,0.035,424,0
30.05,60.96,-0.034,0.021,425,0
30.05,60.88,-0.086,-0.003,426,0
30.01,60.78,-0.092,-0.03,427,0
30.01,60.74,-0.046,-0.007,428,0
30.05,60.57,-0.17,0.041,429,0
30.08,60.51,-0.059,0.027,430,0
30.06,60.58,0.074,-0.02,431,0
30.06,60.51,-0.076,-0.0,432,0
30.01,60.37,-0.134,-0.042,433,0
30.05,60.25,-0.122,0.037,434,0
30.04,60.22,-0.026,-0.015,435,0
30.01,60.07,-0.154,-0.024,436,0
30.04,59.98,-0.086,0.027,437,0
30.05,59.93,-0.05,0.009,438,0
30.02,59.94,0.005,-0.031,439,0
30.06,59.99,0.046,0.04,440,0
30.05,59.98,-0.007,-0.008,441,0
30.07,59.83,-0.15,0.023,442,0
30.09,59.68,-0.149,0.015,443,0
30.12,59.63,-0.053,0.035,444,0
30.13,59.59,-0.037,0.008,445,0
30.08,59.41,-0.182,-0.053,446,0
30.12,59.46,0.054,0.038,447,0
30.14,59.46,0.0,0.02,448,0
30.16,59.38,-0.076,0.028,449,0
30.18,59.25,-0.131,0.014,450,0
30.17,59.06,-0.197,-0.006,451,0
30.18,58.97,-0.088,0.005,452,0
30.18,58.97,0.0,0.005,453,0
30.17,58.91,-0.055,-0.008,454,0
30.17,58.72,-0.198,-0.001,455,0
30.17,58.52,-0.196,-0.004,456,0
30.21,58.4,-0.118,0.041,457,0
30.23,58.21,-0.195,0.025,458,0
30.26,58.21,0.002,0.024,459,0
30.21,58.28,0.073,-0.046,460,0
30.17,58.11,-0.171,-0.042,461,0
30.17,57.97,-0.142,-0.004,462,0
30.14,58.01,0.045,-0.03,463,0
30.12,57.93,-0.081,-0.019,464,0
30.12,57.85,-0.078,-0.0,465,0
30.08,57.95,0.097,-0.034,466,0
30.11,57.96,0.005,0.028,467,0
30.14,57.95,-0.004,0.029,468,0
30.09,57.98,0.028,-0.047,469,0
30.09,57.89,-0.086,-0.001,470,0
30.04,57.71,-0.183,-0.056,471,0
30.03,57.56,-0.149,-0.007,472,0
30.05,57.49,-0.07,0.022,473,0
30.08,57.46,-0.03,0.029,474,0
30.08,57.29,-0.171,-0.004,475,0
30.04,57.1,-0.187,-0.035,476,0
30.07,57.16,0.06,0.032,477,0
30.02,57.11,-0.057,-0.052,478,0
30.06,56.93,-0.178,0.036,479,0
30.06,57.0,0.07,-0.0,480,0
30.09,56.81,-0.19,0.036,481,0
30.13,56.7,-0.106,0.04,482,0
30.15,56.68,-0.024,0.019,483,0
30.13,56.69,0.014,-0.017,484,0
30.09,56.52,-0.177,-0.04,485,0
30.12,56.39,-0.128,0.027,486,0
30.15,56.31,-0.083,0.033,487,0
30.17,56.2,-0.1,0.019,488,0
30.21,56.05,-0.158,0.042,489,0
30.21,56.06,0.017,-0.007,490,0
30.16,56.16,0.092,-0.051,491,0
30.18,56.09,-0.069,0.027,492,0
30.2,55.99,-0.098,0.02,493,0
30.19,56.08,0.086,-0.017,494,0
30.13,56.11,0.032,-0.054,495,0
30.18,55.99,-0.118,0.043,496,0
30.16,55.94,-0.053,-0.021,497,0
30.14,56.02,0.082,-0.013,498,0
30.15,56.02,0.004,0.009,499,0
30.16,55.85,-0.174,0.005,500,0
30.17,55.89,0.039,0.015,501,0
30.13,55.71,-0.175,-0.041,502,0
30.14,55.73,0.014,0.007,503,0
30.11,55.75,0.022,-0.025,504,0
30.06,55.58,-0.168,-0.056,505,0
30.04,55.47,-0.108,-0.021,506,0
29.99,55.35,-0.119,-0.043,507,0
29.98,55.21,-0.144,-0.012,508,0
29.96,55.18,-0.034,-0.016,509,0
29.94,54.98,-0.192,-0.021,510,0
29.95,54.81,-0.172,0.003,511,0
29.93,54.71,-0.103,-0.018,512,0
29.91,54.6,-0.112,-0.018,513,0
29.94,54.42,-0.175,0.033,514,0
29.98,54.49,0.072,0.041,515,0
29.94,54.47,-0.028,-0.04,516,0
29.9,54.38,-0.086,-0.043,517,0
29.89,54.27,-0.11,-0.007,518,0
29.88,54.09,-0.181,-0.013,519,0
29.87,54.02,-0.074,-0.008,520,0
29.84,53.84,-0.177,-0.031,521,0
29.85,53.71,-0.126,0.006,522,0
29.81,53.69,-0.022,-0.037,523,0
29.78,53.52,-0.168,-0.026,524,0
29.76,53.61,0.085,-0.023,525,0
29.79,53.59,-0.014,0.024,526,0
29.76,53.49,-0.101,-0.023,527,0
29.79,53.54,0.045,0.029,528,0
29.75,53.63,0.092,-0.043,529,0
29.79,53.53,-0.104,0.038,530,0
29.76,53.39,-0.14,-0.025,531,0
29.8,53.48,0.089,0.04,532,0
29.81,53.36,-0.113,0.013,533,0
29.82,53.31,-0.053,0.001,534,0
29.8,53.18,-0.127,-0.019,535,0
29.78,53.23,0.045,-0.017,536,0
29.78,53.06,-0.166,-0.0,537,0
29.78,53.04,-0.022,-0.002,538,0
29.77,53.04,0.005,-0.002,539,0
29.76,53.13,0.086,-0.01,540,0
29.75,53.14,0.013,-0.013,541,0
29.76,53.03,-0.113,0.013,542,0
29.79,53.08,0.046,0.023,543,0
29.78,53.0,-0.077,-0.007,544,0
29.75,52.99,-0.01,-0.032,545,0
29.76,52.99,-0.002,0.015,546,0
29.71,53.02,0.037,-0.049,547,0
29.7,53.12,0.097,-0.009,548,0
29.7,53.04,-0.08,-0.006,549,0
29.71,53.12,0.076,0.013,550,0
29.73,53.08,-0.037,0.022,551,0
29.77,52.99,-0.092,0.033,552,0
29.77,52.95,-0.039,0.007,553,0
29.79,52.77,-0.174,0.02,554,0
29.77,52.77,-0.003,-0.021,555,0
29.72,52.77,-0.006,-0.052,556,0
29.73,52.86,0.095,0.011,557,0
29.75,52.78,-0.08,0.019,558,0
29.74,52.87,0.09,-0.014,559,0
29.71,52.67,-0.197,-0.031,560,0
29.7,52.63,-0.047,-0.005,561,0
29.7,52.6,-0.026,0.001,562,0
29.68,52.54,-0.066,-0.018,563,0
29.69,52.57,0.032,0.002,564,0
29.66,52.52,-0.05,-0.022,565,0
29.62,52.32,-0.193,-0.046,566,0
29.66,52.25,-0.075,0.04,567,0
29.7,52.08,-0.165,0.037,568,0
29.67,51.93,-0.157,-0.025,569,0
29.63,51.86,-0.063,-0.036,570,0
29.63,51.81,-0.055,-0.009,571,0
29.64,51.74,-0.069,0.013,572,0
29.61,51.64,-0.104,-0.027,573,0
29.57,51.68,0.043,-0.045,574,0
29.57,51.73,0.055,0.008,575,0
29.53,51.74,0.003,-0.04,576,0
29.5,51.83,0.095,-0.032,577,0
29.46,51.68,-0.148,-0.041,578,0
29.5,51.65,-0.032,0.039,579,0
29.48,51.52,-0.13,-0.016,580,0
29.49,51.38,-0.145,0.007,581,0
29.44,51.31,-0.07,-0.054,582,0
29.4,51.29,-0.016,-0.037,583,0
29.38,51.27,-0.022,-0.018,584,0
29.35,51.28,0.011,-0.036,585,0
29.37,51.31,0.026,0.024,586,0
29.33,51.12,-0.181,-0.046,587,0
29.29,51.19,0.062,-0.038,588,0
29.28,51.08,-0.102,-0.011,589,0
29.31,50.96,-0.121,0.03,590,0
29.31,50.92,-0.042,0.007,591,0
29.32,50.9,-0.021,0.004,592,0
29.3,50.88,-0.024,-0.022,593,0
29.3,50.93,0.054,0.005,594,0
29.32,50.97,0.044,0.014,595,0
29.32,50.86,-0.111,0.005,596,0
29.28,50.69,-0.175,-0.043,597,0
29.25,50.52,-0.165,-0.026,598,0
29.26,50.38,-0.145,0.013,599,0
33.08,83.02,0.002,0.017,0,0
33.13,83.03,0.005,0.048,1,0
33.13,83.0,-0.022,-0.003,2,0
33.11,82.86,-0.146,-0.021,3,0
33.06,82.81,-0.053,-0.047,4,0
33.01,82.73,-0.081,-0.051,5,0
33.04,82.58,-0.147,0.029,6,0
33.03,82.68,0.101,-0.002,7,0
33.05,82.64,-0.04,0.016,8,0
33.08,82.58,-0.064,0.032,9,0
33.04,82.53,-0.042,-0.044,10,0
33.06,82.35,-0.179,0.024,11,0
33.04,82.25,-0.101,-0.025,12,0
33.0,82.23,-0.027,-0.036,13,0
33.02,82.18,-0.051,0.022,14,0
33.03,82.22,0.042,0.003,15,0
32.99,82.06,-0.154,-0.041,16,0
33.02,82.11,0.044,0.03,17,0
33.05,82.03,-0.078,0.03,18,0
33.06,81.85,-0.176,0.02,19,0
33.11,81.83,-0.024,0.047,20,0
33.14,81.67,-0.158,0.031,21,0
33.12,81.71,0.037,-0.023,22,0
33.11,81.82,0.112,-0.007,23,0
33.14,81.74,-0.084,0.029,24,0
33.19,81.68,-0.057,0.047,25,0
33.16,81.72,0.044,-0.029,26,0
33.17,81.78,0.055,0.006,27,0
33.19,81.7,-0.083,0.019,28,0
33.15,81.7,0.002,-0.036,29,0
33.12,81.55,-0.147,-0.032,30,0
33.07,81.42,-0.126,-0.046,31,0
33.05,81.34,-0.083,-0.024,32,0
33.03,81.32,-0.027,-0.02,33,0
33.0,81.34,0.023,-0.023,34,0
33.04,81.23,-0.108,0.033,35,0
33.05,81.34,0.107,0.016,36,0
33.1,81.18,-0.16,0.044,37,0
33.14,81.23,0.047,0.04,38,0
33.17,81.33,0.109,0.034,39,0
33.21,81.18,-0.15,0.034,40,0
33.22,81.07,-0.113,0.019,41,0
33.25,81.13,0.06,0.024,42,0
33.24,81.15,0.015,-0.003,43,0
33.22,81.13,-0.015,-0.025,44,0
33.21,81.07,-0.064,-0.007,45,0
33.25,81.07,0.002,0.036,46,0
33.25,80.91,-0.16,-0.001,47,0
33.29,80.8,-0.105,0.041,48,0
33.33,80.73,-0.078,0.043,49,0
33.28,80.64,-0.09,-0.052,50,0
33.3,80.68,0.044,0.021,51,0
33.29,80.71,0.031,-0.006,52,0
33.28,80.72,0.011,-0.017,53,0
33.28,80.55,-0.169,0.001,54,0
33.27,80.43,-0.123,-0.009,55,0
33.24,80.31,-0.125,-0.025,56,0
33.22,80.37,0.06,-0.019,57,0
33.23,80.35,-0.015,0.004,58,0
33.21,80.31,-0.043,-0.018,59,0
33.16,80.32,0.016,-0.047,60,0
33.19,80.17,-0.158,0.026,61,0
33.15,80.12,-0.05,-0.04,62,0
33.14,80.18,0.069,-0.008,63,0
33.18,80.0,-0.188,0.043,64,0
33.2,79.87,-0.128,0.017,65,0
33.21,79.72,-0.149,0.013,66,0
33.25,79.58,-0.141,0.041,67,0
33.27,79.47,-0.106,0.013,68,0
33.25,79.36,-0.113,-0.015,69,0
33.22,79.44,0.083,-0.036,70,0
33.2,79.37,-0.069,-0.022,71,0
33.17,79.4,0.022,-0.029,72,0
33.18,79.4,0.008,0.018,73,0
33.18,79.22,-0.188,-0.005,74,0
33.15,79.07,-0.148,-0.03,75,0
33.1,79.08,0.016,-0.051,76,0
33.13,79.1,0.02,0.029,77,0
33.12,79.21,0.108,-0.01,78,0
33.07,79.06,-0.149,-0.045,79,0
33.09,78.99,-0.073,0.021,80,0
33.07,78.83,-0.158,-0.021,81,0
33.03,78.91,0.076,-0.039,82,0
33.06,78.95,0.044,0.023,83,0
33.1,78.8,-0.148,0.047,84,0
33.1,78.66,-0.145,0.001,85,0
33.12,78.47,-0.186,0.013,86,0
33.14,78.42,-0.056,0.02,87,0
33.1,78.42,0.0,-0.037,88,0
33.12,78.35,-0.065,0.016,89,0
33.07,78.42,0.07,-0.044,90,0
33.1,78.26,-0.158,0.023,91,0
33.08,78.25,-0.011,-0.014,92,0
33.06,78.35,0.101,-0.021,93,0
33.04,78.21,-0.146,-0.025,94,0
33.04,78.04,-0.163,0.003,95,0
33.05,78.03,-0.008,0.008,96,0
33.06,78.08,0.045,0.017,97,0
33.08,78.15,0.066,0.014,98,0
33.08,78.05,-0.098,-0.001,99,0
33.1,78.01,-0.035,0.022,100,0
33.05,77.91,-0.1,-0.047,101,0
33.1,77.99,0.081,0.043,102,0
33.05,77.95,-0.04,-0.041,103,0
33.06,77.92,-0.038,0.007,104,0
33.11,77.89,-0.03,0.045,105,0
33.15,77.99,0.108,0.041,106,0
33.18,77.85,-0.149,0.034,107,0
33.17,77.83,-0.018,-0.016,108,0
33.19,77.84,0.017,0.024,109,0
33.22,77.94,0.098,0.025,110,0
33.17,77.76,-0.183,-0.046,111,0
33.12,77.65,-0.11,-0.048,112,0
33.15,77.48,-0.17,0.027,113,0
33.16,77.44,-0.036,0.011,114,0
